timestamp,TimeS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,Health
1774627427.565038,2675.003767,0,0.0612945556640625,162.91128540039062,99983.2578125,48.48,0.059723857790231705,2675003,0.0,18.13240623474121,1
1774627427.664815,2675.103544,0,0.0230560302734375,162.873046875,99983.703125,48.47,0.14794349670410156,2675103,0.0,18.13240623474121,1
1774627427.764965,2675.203694,0,0.337677001953125,163.1876678466797,99979.953125,48.47,0.09190559387207031,2675203,0.0,18.13240623474121,1
1774627427.864589,2675.303318,0,-0.015167236328125,162.83482360839844,99984.140625,48.49,0.24442197382450104,2675303,0.0,18.13240623474121,1
1774627427.965302,2675.404031,0,0.1053924560546875,162.95538330078125,99982.7265625,48.47,0.3556160628795624,2675404,0.0,18.13240623474121,1
1774627428.064492,2675.503221,0,0.1700897216796875,163.02008056640625,99981.9609375,48.48,0.03845297172665596,2675503,0.0,18.13240623474121,1
1774627428.16502,2675.603749,0,0.1201019287109375,162.9700927734375,99982.5546875,48.49,-0.1589694768190384,2675603,0.0,18.13240623474121,1
1774627428.264548,2675.703277,0,-0.1768951416015625,162.673095703125,99986.0859375,48.49,-0.044989582151174545,2675703,0.0,18.13240623474121,1
1774627428.364838,2675.803567,0,-0.0269317626953125,162.82305908203125,99984.3125,48.49,-0.29300105571746826,2675803,0.0,18.13240623474121,1
1774627428.464758,2675.903487,0,0.234771728515625,163.0847625732422,99981.1953125,48.48,-0.6298777461051941,2675903,0.0,18.13240623474121,1
1774627428.564681,2676.00341,0,-0.00634765625,162.84364318847656,99984.03125,48.49,-0.18386471271514893,2676003,0.0,18.13240623474121,1
1774627428.6644518,2676.103181,0,0.21124267578125,163.0612335205078,99981.4609375,48.48,0.4980277717113495,2676103,0.0,18.13240623474121,1
1774627428.764643,2676.203372,0,-0.0416412353515625,162.808349609375,99984.484375,48.5,0.46679016947746277,2676203,0.0,18.13240623474121,1
1774627428.8644989,2676.303228,0,-0.073974609375,162.77601623535156,99984.8515625,48.49,-0.022988323122262955,2676303,0.0,18.13240623474121,1
1774627428.9646978,2676.403427,0,0.0877532958984375,162.937744140625,99982.9375,48.48,-0.4052400588989258,2676403,0.0,18.13240623474121,1
1774627429.064426,2676.503155,0,-0.115142822265625,162.73484802246094,99985.3359375,48.49,-0.4373741149902344,2676503,0.0,18.13240623474121,1
1774627429.164559,2676.603288,0,-0.1504364013671875,162.69955444335938,99985.7734375,48.5,-0.25083062052726746,2676603,0.0,18.13240623474121,1
1774627429.2646759,2676.703405,0,-0.0769195556640625,162.7730712890625,99984.8828125,48.49,-0.29036998748779297,2676703,0.0,18.13240623474121,1
1774627429.364389,2676.803118,0,0.0936279296875,162.94361877441406,99982.875,48.5,-0.33358094096183777,2676803,0.0,18.13240623474121,1
1774627429.464585,2676.903314,0,-0.015167236328125,162.83482360839844,99984.171875,48.48,0.08544445037841797,2676903,0.0,18.13240623474121,1
1774627429.564362,2677.003091,0,0.217132568359375,163.06712341308594,99981.3984375,48.48,0.5467510223388672,2677003,0.0,18.13240623474121,1
1774627429.664501,2677.10323,0,-0.2121734619140625,162.6378173828125,99986.515625,48.48,0.5256271958351135,2677103,0.0,18.13240623474121,1
1774627429.764301,2677.20303,0,-0.0386962890625,162.81129455566406,99984.4453125,48.49,0.05882740765810013,2677203,0.0,18.13240623474121,1
1774627429.864531,2677.30326,0,0.14068603515625,162.9906768798828,99982.3125,48.48,-0.4052257537841797,2677303,0.0,18.13240623474121,1
1774627429.964328,2677.403057,0,-0.250396728515625,162.59959411621094,99985.2890625,48.47,-0.3126032054424286,2677402,0.0,18.03890609741211,1
1774627430.064799,2677.503528,0,0.252410888671875,163.10240173339844,99979.296875,48.47,0.04908483847975731,2677503,0.0,18.03890609741211,1
1774627430.1644208,2677.60315,0,-0.0533905029296875,162.79660034179688,99982.9375,48.48,0.1637478470802307,2677603,0.0,18.03890609741211,1
1774627430.264705,2677.703434,0,0.0230560302734375,162.873046875,99982.0078125,48.47,0.22971154749393463,2677703,0.0,18.03890609741211,1
1774627430.364524,2677.803253,0,0.193603515625,163.04359436035156,99980.0,48.46,0.23184695839881897,2677803,0.0,18.03890609741211,1
1774627430.464511,2677.90324,0,-0.05926513671875,162.7907257080078,99983.0,48.47,0.13276457786560059,2677903,0.0,18.03890609741211,1
1774627430.564219,2678.002948,0,-0.2474517822265625,162.6025390625,99985.2578125,48.48,-0.0027465831954032183,2678002,0.0,18.03890609741211,1
1774627430.664481,2678.10321,0,-0.3121490478515625,162.537841796875,99985.9921875,48.48,-0.5482363700866699,2678103,0.0,18.03890609741211,1
1774627430.764219,2678.202948,0,-0.1092529296875,162.74073791503906,99983.578125,48.47,-1.1291043758392334,2678202,0.0,18.03890609741211,1
1774627430.864354,2678.303083,0,0.0789337158203125,162.92892456054688,99981.359375,48.47,-0.7571887373924255,2678303,0.0,18.03890609741211,1
1774627430.96417,2678.402899,0,-0.0798492431640625,162.7701416015625,99983.234375,48.47,0.30308765172958374,2678402,0.0,18.03890609741211,1
1774627431.064401,2678.50313,0,-0.1151275634765625,162.73486328125,99983.6796875,48.47,0.8031129837036133,2678503,0.0,18.03890609741211,1
1774627431.164177,2678.602906,0,0.1553955078125,163.00538635253906,99980.453125,48.47,0.41810986399650574,2678602,0.0,18.03890609741211,1
1774627431.264386,2678.703115,0,-0.0298614501953125,162.82012939453125,99982.671875,48.47,0.11580466479063034,2678703,0.0,18.03890609741211,1
1774627431.364254,2678.802983,0,-0.318023681640625,162.53196716308594,99986.078125,48.48,0.1663350909948349,2678802,0.0,18.03890609741211,1
1774627431.464406,2678.903135,0,-0.250396728515625,162.59959411621094,99985.2890625,48.47,-0.26740550994873047,2678903,0.0,18.03890609741211,1
1774627431.564095,2679.002824,0,-0.2445220947265625,162.60546875,99985.203125,48.48,-0.960264265537262,2679002,0.0,18.03890609741211,1
1774627431.664397,2679.103126,0,-0.1533660888671875,162.69662475585938,99984.1328125,48.47,-0.8564329743385315,2679103,0.0,18.03890609741211,1
1774627431.7641358,2679.202865,0,-0.09161376953125,162.7583770751953,99983.3828125,48.47,-0.11672497540712357,2679202,0.0,18.03890609741211,1
1774627431.864557,2679.303286,0,-0.2180633544921875,162.63192749023438,99984.890625,48.48,0.3758096694946289,2679303,0.0,18.03890609741211,1
1774627431.964105,2679.402834,0,-0.432708740234375,162.4172821044922,99987.4609375,48.47,0.24349689483642578,2679402,0.0,18.03890609741211,1
1774627432.064565,2679.503294,0,-0.2268829345703125,162.62310791015625,99984.9921875,48.48,-0.32897475361824036,2679503,0.0,18.03890609741211,1
1774627432.164108,2679.602837,0,-0.182769775390625,162.66722106933594,99984.484375,48.48,-0.6055593490600586,2679602,0.0,18.03890609741211,1
1774627432.2645109,2679.70324,0,0.0289459228515625,162.87893676757812,99981.96875,48.47,-0.07075309753417969,2679703,0.0,18.03890609741211,1
1774627432.3642519,2679.802981,0,-0.29156494140625,162.5584259033203,99985.7578125,48.47,0.6368064880371094,2679802,0.0,18.03890609741211,1
1774627432.464578,2679.903307,0,0.2729949951171875,163.12298583984375,99982.4765625,48.47,0.7296181321144104,2679903,0.0,18.025039672851562,1
1774627432.564102,2680.002831,0,0.2612152099609375,163.1112060546875,99982.6015625,48.47,0.6717061996459961,2680002,0.0,18.025039672851562,1
1774627432.6644518,2680.103181,0,0.0495147705078125,162.89950561523438,99985.140625,48.47,1.0226821899414062,2680103,0.0,18.025039672851562,1
1774627432.764107,2680.202836,0,-0.041656494140625,162.80833435058594,99986.2109375,48.47,0.933527946472168,2680202,0.0,18.025039672851562,1
1774627432.8645,2680.303229,0,0.3994293212890625,163.24942016601562,99980.96875,48.47,0.07897377759218216,2680303,0.0,18.025039672851562,1
1774627432.963964,2680.402693,0,-0.012237548828125,162.83775329589844,99985.8671875,48.47,-0.2279043197631836,2680402,0.0,18.025039672851562,1
